vf-min,gmm-log-w-mean,best_single_option_policy/episode-length-max,max-path-return,qf-std,episodes,vf-max,time-sample,bellman-error,gmm-log-sigs-mean,epoch,z-entropy,gmm-log-sigs-min,discriminator_reward-min,gmm-mus-mean,time-train,best_single_option_policy/return-average,log_p_z-max,qf-max,time-eval,policy-reg-loss,gmm-mus-min,gmm-log-sigs-max,last-path-return,discriminator_reward-max,time-total,vf-loss,best_single_option_policy/episode-length-min,gmm-mus-std,log_p_z-avg,kl-surrogate-loss,pool-size,gmm-log-w-min,gmm-mus-max,path-length,gmm-log-w-max,best_single_option_policy/return-std,best_single_option_policy/episode-length-avg,vf-std,qf-avg,log_p_z-min,log_p_z-std,discriminator_reward-avg,best_single_option_policy/return-max,best_single_option_policy/episode-length-std,discriminator_reward-std,qf-min,discriminator-loss,vf-avg,gmm-log-w-std,best_single_option_policy/return-min,gmm-log-sigs-std
219.18013,-3.4520602,1000,45.301003550126076,55.54695,42,464.4833,1.1020154189318419,0.656962,-0.41078067,41,3.9120230054281455,-1.7008531,0.83997893,-0.08344141,6.786844381364062,-47.5569186045208,-3.911973,464.58228,414.59624488512054,0.00080756913,-3.6705117,0.43678027,-11.91529428604541,3.9118998,2913.924937705975,0.4361217,1000,1.1333857,-3.9119723,-0.40910804,42000,-10.0,5.552841,1000.0,17.858362,0.0,1000.0,55.8082,321.13632,-3.911973,7.1525574e-07,3.2283292,-47.5569186045208,0.0,0.67820525,213.10045,0.6836439,321.82245,6.443398,-47.5569186045208,0.3935377
219.33977,-3.4341142,1000,45.301003550126076,52.50988,43,469.6955,1.0920348353683949,0.3912851,-0.41637006,42,3.9120230054281455,-1.8075341,-1.8618183,-0.12910119,6.681840903358534,-46.92421255598477,-3.911973,468.573,11.358128516934812,0.0006520357,-3.799992,0.5829446,41.100152381691565,3.9112334,2933.1610963772982,0.68398225,1000,0.9664657,-3.9119723,0.96853703,43000,-10.0,3.283998,1000.0,13.309532,0.0,1000.0,52.464855,320.354,-3.911973,7.1525574e-07,3.2039223,-46.92421255598477,0.0,0.86634415,218.06487,0.7080506,320.21967,5.9514647,-46.92421255598477,0.42424586
157.8159,-3.371321,1000,45.301003550126076,52.94106,44,468.50455,0.9947180727031082,0.5708151,-0.38480026,43,3.9120230054281455,-1.7639284,0.3400669,-0.121560335,6.456772946752608,15.262584554979547,-3.911973,464.55804,11.4723332549911,0.0006448124,-3.1640134,0.45685712,18.52073555676649,3.9110646,2952.0515395598486,1.1991946,1000,0.9896603,-3.9119723,-0.5653895,44000,-10.0,4.0771184,1000.0,12.006441,0.0,1000.0,53.705956,327.63937,-3.911973,7.1525574e-07,3.0615253,15.262584554979547,0.0,0.79397196,155.67358,0.8504477,328.20047,6.0511947,15.262584554979547,0.3838605
140.98805,-3.2991278,1000,45.301003550126076,56.869324,45,474.23224,1.0419473224319518,0.58977306,-0.3535235,44,3.9120230054281455,-1.891405,-0.72394466,-0.24133871,6.572306483285502,-8.56155626281579,-3.911973,475.3357,11.435772904893383,0.0007256479,-3.3219597,0.5844248,11.302751769532183,3.9092367,2971.0506594064645,0.96885985,1000,1.0477257,-3.9119723,-0.15294956,45000,-10.0,3.6463194,1000.0,21.571589,0.0,1000.0,56.955196,321.85315,-3.911973,7.1525574e-07,2.9319901,-8.56155626281579,0.0,0.9478337,142.3361,0.9799828,322.24585,6.2848186,-8.56155626281579,0.41272688
168.38107,-3.407112,1000,45.301003550126076,59.44135,46,483.25955,1.0106032066978514,0.3738598,-0.3801724,45,3.9120230054281455,-1.8385907,-0.88512135,-0.14436045,6.395767409354448,29.73234615506302,-3.911973,479.68576,11.384857394965366,0.0006629622,-3.767159,0.8380916,-19.930690975183953,3.9110966,2989.9975745368283,0.55067587,1000,0.99236894,-3.9119723,-0.60140586,46000,-10.0,3.1273708,1000.0,16.352074,0.0,1000.0,59.556515,332.5651,-3.911973,7.1525574e-07,3.1159675,29.73234615506302,0.0,0.8745782,164.19638,0.79600525,333.47437,5.9184995,29.73234615506302,0.41923422
162.81561,-3.331286,1000,45.301003550126076,61.30337,47,492.5913,1.039639474824071,0.52866817,-0.34271127,46,3.9120230054281455,-2.2642252,-7.0551987,-0.11469102,6.510698146885261,15.393231892316777,-3.911973,493.08405,11.541861928999424,0.0007015981,-4.4471426,0.9101688,4.885671680708012,3.9093049,3009.011486946605,0.6111611,1000,1.0262624,-3.9119723,0.42510158,47000,-10.0,3.1284127,1000.0,18.667347,0.0,1000.0,61.16769,339.94315,-3.911973,7.1525574e-07,2.9832892,15.393231892316777,0.0,1.2737719,156.22215,0.92868376,339.84448,6.0013275,15.393231892316777,0.4683768
200.8857,-3.373509,1000,45.301003550126076,52.587753,48,497.50854,1.055042184656486,0.24017534,-0.3956356,47,3.9120230054281455,-2.163869,0.77983975,-0.13556412,6.633024563314393,16.059380226075465,-3.911973,496.64203,11.474567143945023,0.0007179954,-3.4306636,0.7519055,-17.664824757656685,3.9108572,3028.0844168865588,0.3461344,1000,1.0277877,-3.9119723,-0.42839605,48000,-10.0,3.9286897,1000.0,17.306108,0.0,1000.0,52.818226,343.04556,-3.911973,7.1525574e-07,3.250523,16.059380226075465,0.0,0.6936941,199.61949,0.6614501,343.6289,6.207054,16.059380226075465,0.45247972
202.85182,-3.335689,1000,45.301003550126076,55.184704,49,477.46912,1.0595496809110045,0.49474847,-0.40219313,48,3.9120230054281455,-2.1064868,-1.722981,-0.14723015,6.620066229486838,19.018280506545874,-3.911973,475.66208,11.373067423002794,0.00070241303,-3.3697498,0.5229678,18.987469792409556,3.9116442,3047.257491718279,0.5746572,1000,1.0200295,-3.9119723,-0.05344811,49000,-10.0,3.7675538,1000.0,14.774848,0.0,1000.0,55.4691,326.8025,-3.911973,7.1525574e-07,2.961301,19.018280506545874,0.0,1.0809268,201.49777,0.95067203,327.0635,5.868935,19.018280506545874,0.42535844
205.40446,-3.3809104,1000,45.301003550126076,59.013557,50,509.69183,1.075568568194285,0.61471045,-0.36382514,49,3.9120230054281455,-2.010496,-0.18065643,-0.15746187,6.653891545487568,13.215167784929271,-3.911973,511.1444,11.494373865192756,0.00069421146,-3.7514775,0.60883105,-7.37192170925579,3.9117723,3066.413740349235,1.1543506,1000,1.0293205,-3.9119723,1.6458622,50000,-10.0,3.2446258,1000.0,13.164532,0.0,1000.0,59.066086,330.90576,-3.911973,7.1525574e-07,3.2100825,13.215167784929271,0.0,0.7371899,205.35722,0.7018905,330.19034,6.0936623,13.215167784929271,0.41443855
188.07053,-3.4607549,1000,45.301003550126076,60.34314,51,485.16168,1.0973495738580823,0.506147,-0.41437286,50,3.9120230054281455,-2.0212708,-5.7398996,-0.17024848,6.7227328843437135,-30.287304051424687,-3.911973,483.33807,11.428748664911836,0.0006621787,-3.026818,0.62649924,-15.32576335333246,3.9116788,3509.8645905074663,0.765093,1000,0.9680621,-3.9119723,0.86866856,51000,-10.0,3.483492,1000.0,15.804611,0.0,1000.0,60.334824,325.722,-3.911973,7.1525574e-07,2.9809942,-30.287304051424687,0.0,1.1902157,187.08305,0.9309788,325.5517,6.0991144,-30.287304051424687,0.43188387
193.34384,-3.3515162,1000,45.301003550126076,58.58968,52,518.6232,1.0345096192322671,0.5056531,-0.35541975,51,3.9120230054281455,-1.8626444,-5.3022127,-0.049032774,6.625348847359419,-16.782161692287218,-3.911973,516.4776,435.6329742509406,0.0006342037,-3.6063266,1.2584318,-6.346377571666148,3.9114518,3528.933591810055,1.0888622,1000,0.9916505,-3.9119723,-0.44443288,52000,-10.0,4.431778,1000.0,15.245232,0.0,1000.0,58.318363,338.64444,-3.911973,7.1525574e-07,3.1289887,-16.782161692287218,0.0,1.0821888,188.6592,0.782984,339.42267,5.998809,-16.782161692287218,0.3953597
171.37122,-3.4276505,1000,45.301003550126076,63.907555,53,517.362,1.090852960711345,0.32625607,-0.4355826,52,3.9120230054281455,-2.0885406,-1.2759981,-0.009189195,6.687261969549581,-24.653696810808086,-3.911973,513.2836,11.410284969955683,0.00065707415,-3.0910792,1.0363039,-20.43785506208681,3.9077022,3548.421351159923,0.7207104,1000,0.96557033,-3.9119723,0.10192674,53000,-10.0,3.6659708,1000.0,12.239291,0.0,1000.0,64.18161,335.25113,-3.911973,7.1525574e-07,3.0467837,-24.653696810808086,0.0,0.9866026,172.78766,0.86518925,335.59827,5.8964653,-24.653696810808086,0.4381843
174.93712,-3.4258513,1000,45.301003550126076,62.642723,54,481.2015,1.1180626833811402,0.4381945,-0.37034267,53,3.9120230054281455,-1.9054605,-3.6569629,-0.005955711,6.7490783873945475,27.056725427741245,-3.911973,480.19916,11.717120166867971,0.0006596012,-3.6063755,0.6774171,-7.434104327425841,3.911972,3567.6270797050092,0.61448896,1000,1.0087165,-3.9119723,-0.19781327,54000,-10.0,4.3479958,1000.0,16.163654,0.0,1000.0,62.545353,331.55585,-3.911973,7.1525574e-07,3.0729618,27.056725427741245,0.0,1.0404812,176.34537,0.8390111,332.04147,6.015075,27.056725427741245,0.4055908
187.73343,-3.3924124,1000,45.301003550126076,59.96371,55,486.19943,1.039909606333822,0.3849132,-0.45175263,54,3.9120230054281455,-1.8619393,0.07821226,-0.024288718,6.641166991787031,28.48474550286506,-3.911973,483.08273,11.337103321217,0.0006849953,-4.775642,0.98841065,-21.95278790704064,3.9109569,3586.779526518658,0.5688405,1000,0.9817824,-3.9119723,-0.025584854,55000,-10.0,3.2316358,1000.0,15.851091,0.0,1000.0,60.343193,336.92346,-3.911973,7.1525574e-07,3.0788312,28.48474550286506,0.0,0.78050053,189.33466,0.83314186,337.52353,5.8458133,28.48474550286506,0.44880223
200.6579,-3.3727531,1000,45.301003550126076,65.60526,56,549.10913,1.04852422978729,0.7024164,-0.40208587,55,3.9120230054281455,-1.7956742,-4.047723,-0.12700357,6.549318542238325,17.61907311797849,-3.911973,545.2812,11.481811003992334,0.00060241553,-3.2933378,0.84748447,-29.39000432517264,3.911802,3605.824147722451,0.32736865,1000,0.9337245,-3.9119723,-0.34334278,56000,-10.0,3.0309443,1000.0,16.974707,0.0,1000.0,66.18655,346.74835,-3.911973,7.1525574e-07,3.0356994,17.61907311797849,0.0,1.1458424,199.98924,0.87627345,347.4093,5.893712,17.61907311797849,0.39393738
196.02345,-3.403533,1000,45.301003550126076,56.08819,57,480.17487,1.0619067100342363,0.35244694,-0.38475272,56,3.9120230054281455,-1.8202642,-2.7651258,-0.016737837,6.735758684109896,18.33846788645536,-3.911973,478.03876,11.440759484190494,0.00056461175,-2.7107658,0.80859554,12.973828589414103,3.907027,3625.2671060245484,0.50596,1000,0.8921334,-3.9119723,-0.4751246,57000,-10.0,2.7315774,1000.0,18.647907,0.0,1000.0,56.38071,339.002,-3.911973,7.1525574e-07,3.098024,18.33846788645536,0.0,1.1045111,195.92613,0.81394905,339.6766,6.0275683,18.33846788645536,0.43012375
219.6848,-3.3795702,1000,45.301003550126076,53.640587,58,551.1811,1.096545323729515,1.397758,-0.4168171,57,3.9120230054281455,-1.9770205,-11.515422,-0.031924862,6.870957057457417,19.38413750193508,-3.911973,549.6527,11.642452193191275,0.00066907296,-3.2699218,0.723868,24.109460859611584,3.9118462,3644.663679942023,0.66341984,1000,0.99271506,-3.9119723,-0.07321715,58000,-10.0,3.1109893,1000.0,9.222584,0.0,1000.0,53.89088,336.62555,-3.911973,7.1525574e-07,3.053528,19.38413750193508,0.0,1.4748917,219.86493,0.8584449,337.00958,5.592367,19.38413750193508,0.42179018
215.61458,-3.3925056,1000,45.301003550126076,56.110725,59,554.8466,1.0355926386546344,0.60630447,-0.41712546,58,3.9120230054281455,-1.8101532,-3.006422,-0.18488567,6.644736548420042,30.36820275891707,-3.911973,554.93005,11.432419172953814,0.0006150255,-4.00678,0.5160682,16.604937583489278,3.911755,3663.744499427965,0.96729374,1000,0.9253588,-3.9119723,-0.29016602,59000,-10.0,2.5193462,1000.0,10.877956,0.0,1000.0,56.165066,341.5274,-3.911973,7.1525574e-07,3.098033,30.36820275891707,0.0,1.078633,213.51991,0.8139399,342.05765,5.808945,30.36820275891707,0.40692207
213.31529,-3.4341369,1000,45.301003550126076,60.485615,60,563.0007,1.0426007714122534,0.51576483,-0.366268,59,3.9120230054281455,-2.0119674,0.58189154,-0.113745354,6.592389116296545,-17.036016636647005,-3.911973,563.115,11.398694085888565,0.000644385,-3.28079,0.8881422,-24.967921832877874,3.9118507,3682.729482893832,0.8168781,1000,0.99218965,-3.9119723,0.25151503,60000,-10.0,2.941943,1000.0,11.956079,0.0,1000.0,60.41611,348.35004,-3.911973,7.1525574e-07,3.2074513,-17.036016636647005,0.0,0.7531885,210.35411,0.7045215,348.86313,5.9463983,-17.036016636647005,0.39653432
233.79584,-3.3940096,1000,45.301003550126076,52.163624,61,574.645,1.0898414708208293,0.30874068,-0.3921593,60,3.9120230054281455,-1.758296,0.77784395,-0.09940456,6.739330504089594,23.847054281923903,-3.911973,570.2125,11.351334962062538,0.0005908223,-2.73107,0.9187957,-10.337686505405724,3.9119434,4109.733217653818,0.62885314,1000,0.9382395,-3.9119723,0.20584865,61000,-10.0,2.6698825,1000.0,16.738325,0.0,1000.0,52.464233,344.0785,-3.911973,7.1525574e-07,3.2417455,23.847054281923903,0.0,0.67177457,233.82703,0.6702275,344.08612,5.757812,23.847054281923903,0.37105396
228.71597,-3.3806133,1000,45.301003550126076,50.784096,62,466.91534,1.0178464122582227,0.5510185,-0.39707118,61,3.9120230054281455,-1.8311238,-0.36073208,-0.061238468,6.612539807101712,42.71394467999626,-3.911973,468.806,419.1736281600315,0.0006279779,-3.3513489,0.6406812,-12.443688297648716,3.91156,4128.854893079959,0.95012045,1000,0.9671005,-3.9119723,0.86634123,62000,-10.0,2.8251228,1000.0,13.147472,0.0,1000.0,50.985157,341.4842,-3.911973,7.1525574e-07,3.1591878,42.71394467999626,0.0,0.891831,230.48286,0.75278527,341.18893,5.930706,42.71394467999626,0.39906967
250.54683,-3.4228508,1000,45.301003550126076,47.68588,63,508.9657,1.037889008410275,0.39713323,-0.39378017,62,3.9120230054281455,-1.8976088,0.18681908,-0.0101052895,6.576784677570686,21.05078557450924,-3.911973,508.2816,11.495281279087067,0.0006188925,-3.1997814,0.53171563,-2.122320389544249,3.9111207,4147.973419304937,0.5269724,1000,0.96477634,-3.9119723,0.503834,63000,-10.0,3.5681994,1000.0,11.680356,0.0,1000.0,48.03785,346.6889,-3.911973,7.1525574e-07,3.1553268,21.05078557450924,0.0,0.73851556,251.21747,0.75664604,346.7303,5.734395,21.05078557450924,0.38964924
107.74151,-3.4531605,1000,45.301003550126076,56.564304,64,541.0242,1.0424988698214293,0.9594975,-0.45553637,63,3.9120230054281455,-2.1275039,-37.845078,-0.09977491,6.614897838793695,-24.200932141680546,-3.911973,530.472,11.50675535784103,0.00082377903,-4.8030477,0.6393954,-16.715930847348233,3.9112804,4166.979482092429,1.7549572,1000,1.1162803,-3.9119723,0.33996725,64000,-10.0,3.4402587,1000.0,12.092275,0.0,1000.0,57.080307,345.2716,-3.911973,7.1525574e-07,2.8521237,-24.200932141680546,0.0,3.6976063,98.74884,1.0598491,345.5509,5.826114,-24.200932141680546,0.42896146
172.64714,-3.4231977,1000,45.301003550126076,49.539696,65,476.3947,1.0614037439227104,0.5894049,-0.4663825,64,3.9120230054281455,-2.1862805,-1.4099197,-0.14812218,6.709219773067161,28.01443274826747,-3.911973,473.70728,11.348120304988697,0.0006269742,-2.9126902,0.5860511,-18.216500529886176,3.911973,4186.056158332154,0.84220815,1000,0.9041782,-3.9119723,0.48915476,65000,-10.0,2.8655982,1000.0,13.915875,0.0,1000.0,49.720436,348.19086,-3.911973,7.1525574e-07,3.1749668,28.01443274826747,0.0,0.91002727,173.4379,0.7370063,348.25296,6.186125,28.01443274826747,0.44379866
90.401505,-3.3913262,1000,45.301003550126076,65.76569,66,593.2445,1.056279557524249,0.6591253,-0.46123534,65,3.9120230054281455,-1.9797455,-0.2125616,-0.066416904,6.6950922480318695,29.86065234930998,-3.911973,588.7231,11.307791376952082,0.0005613101,-3.8048809,0.40131402,15.741339834673084,3.911919,4205.186401052633,0.9674922,1000,0.8660259,-3.9119723,0.17910555,66000,-10.0,3.2924287,1000.0,17.308123,0.0,1000.0,66.19348,356.17316,-3.911973,7.1525574e-07,3.1573524,29.86065234930998,0.0,0.9151386,94.1163,0.75462055,356.6103,6.0042834,29.86065234930998,0.39429694
172.63815,-3.3330243,1000,45.301003550126076,61.22503,67,594.29663,1.054679373279214,0.4129711,-0.46436572,66,3.9120230054281455,-2.2734013,-0.51111126,-0.10037713,6.678907529450953,11.212477532164028,-3.911973,593.4671,11.38577778893523,0.0007354788,-5.1430054,0.24805824,-33.40418969498911,3.9114926,4224.426084634382,0.4576128,1000,1.0374504,-3.9119723,0.22940946,67000,-10.0,4.7878466,1000.0,17.359549,0.0,1000.0,61.468952,355.24005,-3.911973,7.1525574e-07,3.232522,11.212477532164028,0.0,0.7888289,171.1209,0.6794511,355.36554,6.1175466,11.212477532164028,0.41102704
94.58783,-3.3883631,1000,45.301003550126076,74.48464,68,606.2605,1.0836131928954273,0.9447263,-0.4400156,67,3.9120230054281455,-2.206739,-3.3274283,-0.028544348,6.723990622907877,24.504874411397395,-3.911973,600.59125,11.506264080991969,0.00070081407,-3.5578108,0.9805532,-4.811064214460359,3.9119265,4243.686616530409,1.0468631,1000,1.0093898,-3.9119723,-0.7170708,68000,-10.0,3.5342097,1000.0,15.715791,0.0,1000.0,75.08101,346.07385,-3.911973,7.1525574e-07,3.0600219,24.504874411397395,0.0,1.0943159,94.323006,0.8519512,347.09674,6.2513666,24.504874411397395,0.43397227
108.90395,-3.4154909,1000,45.301003550126076,59.152313,69,536.7844,1.0926616112701595,0.96304345,-0.4094637,68,3.9120230054281455,-2.2639685,-0.343544,-0.057867657,6.75267821457237,27.27114742728797,-3.911973,536.3344,11.456173829035833,0.0006204897,-3.3577664,0.5516527,-34.84505838156738,3.9111423,4262.894130235305,0.7128122,1000,0.9433057,-3.9119723,-0.050551355,69000,-10.0,3.5224037,1000.0,20.536852,0.0,1000.0,59.329727,346.66956,-3.911973,7.1525574e-07,3.1899407,27.27114742728797,0.0,0.8737448,110.864655,0.72203237,346.92395,6.115962,27.27114742728797,0.4244344
193.93733,-3.4219196,1000,45.301003550126076,56.686096,70,615.63556,1.0681933481246233,0.69210696,-0.44812524,69,3.9120230054281455,-2.254578,-0.89196444,0.0493945,6.702971373684704,14.370022536930625,-3.911973,615.18823,11.36100071016699,0.00074630725,-3.2015028,1.5750089,-11.13900977577283,3.911959,4282.023714383366,0.9635025,1000,1.0483611,-3.9119723,0.5126052,70000,-10.0,4.149992,1000.0,15.972976,0.0,1000.0,56.556942,356.19055,-3.911973,7.1525574e-07,3.0988085,14.370022536930625,0.0,0.9655233,193.78716,0.8131645,356.69186,6.2065635,14.370022536930625,0.43623102
139.06015,-3.4127696,1000,45.301003550126076,48.03937,71,503.10135,1.033838850678876,0.32537752,-0.43224752,70,3.9120230054281455,-2.2907841,-2.2329402,-0.058738615,6.657007262809202,20.23061246647132,-3.911973,501.26266,11.369185919174924,0.0006174354,-2.72869,1.4477485,-23.910329523539758,3.9119694,4723.598340925062,0.6847148,1000,0.92393994,-3.9119723,-0.7897866,71000,-10.0,2.9749472,1000.0,11.620309,0.0,1000.0,48.34274,353.38046,-3.911973,7.1525574e-07,3.2459197,20.23061246647132,0.0,0.79124016,137.91237,0.6660533,354.3939,5.916807,20.23061246647132,0.4369411
209.91371,-3.3878355,1000,45.301003550126076,40.80882,72,454.75278,1.0218694298528135,0.3434726,-0.4443152,71,3.9120230054281455,-2.1006305,-0.55855894,-0.10446552,6.563358434475958,19.886681324202332,-3.911973,456.6017,433.8745340120513,0.00059248053,-2.7160776,0.99323916,-36.70462582293865,3.9118524,4742.637792103691,0.4238645,1000,0.9022461,-3.9119723,-0.3183468,72000,-10.0,3.2044492,1000.0,12.784711,0.0,1000.0,40.65914,344.50598,-3.911973,7.1525574e-07,3.0979667,19.886681324202332,0.0,0.86124617,209.89348,0.81400615,345.1021,5.835321,19.886681324202332,0.40321693
160.40515,-3.3934658,1000,45.301003550126076,57.815014,73,520.83813,1.0500506162643433,0.691633,-0.40599096,72,3.9120230054281455,-2.0623333,-3.981011,-0.078607716,6.611328867264092,20.152997768816665,-3.911973,519.3867,11.464206987991929,0.0006357065,-3.336563,0.8311405,-2.7459451413580593,3.9119625,4761.709794169292,0.692809,1000,0.96191686,-3.9119723,-0.33791053,73000,-10.0,2.9760199,1000.0,14.955548,0.0,1000.0,57.858734,351.46118,-3.911973,7.1525574e-07,3.0505376,20.152997768816665,0.0,1.1544455,161.04298,0.8614354,352.14545,5.9115744,20.152997768816665,0.4184746
226.70938,-3.396998,1000,45.301003550126076,55.31326,74,623.10126,1.050083207897842,0.41227984,-0.42653245,73,3.9120230054281455,-2.1443713,-0.23095608,-0.10892321,6.5977406210731715,29.27554180337861,-3.911973,618.9061,11.410931796068326,0.0006231519,-3.1937966,0.4983605,-12.078184634415988,3.9119246,4780.729296981124,0.39802337,1000,0.9462696,-3.9119723,-0.39346474,74000,-10.0,2.7520077,1000.0,11.7278805,0.0,1000.0,55.69779,358.08304,-3.911973,7.1525574e-07,3.122362,29.27554180337861,0.0,0.84895474,224.01707,0.78961104,358.92847,5.8678846,29.27554180337861,0.3963372
269.38065,-3.3563077,1000,45.301003550126076,44.43103,75,488.03088,1.074459440773353,0.5885977,-0.42338708,74,3.9120230054281455,-2.1140077,0.18378806,-0.15045685,6.774294507689774,19.839204720124716,-3.911973,486.5892,11.367962190881371,0.00057806604,-3.372929,0.39299035,-21.360965540275256,3.9119577,4799.956830367912,0.8729856,1000,0.89691556,-3.9119723,-0.26259598,75000,-10.0,2.9025426,1000.0,12.410002,0.0,1000.0,44.630577,351.20187,-3.911973,7.1525574e-07,3.2341664,19.839204720124716,0.0,0.6991061,269.04837,0.6778066,351.63376,5.7715445,19.839204720124716,0.38701499
176.7602,-3.3560686,1000,45.301003550126076,55.9414,76,538.14087,1.0321446368470788,0.3623491,-0.4375124,75,3.9120230054281455,-1.9647232,0.21260905,-0.22265732,6.596749373711646,-5.949343950016074,-3.911973,531.5441,11.381751609034836,0.0006997994,-3.9404006,0.8725329,-6.934752132065249,3.911973,4818.955979169346,0.67865735,1000,0.9994,-3.9119723,-0.3946134,76000,-10.0,3.6076972,1000.0,15.724022,0.0,1000.0,56.38502,349.87628,-3.911973,7.1525574e-07,3.1443517,-5.949343950016074,0.0,0.8537966,176.0957,0.76762116,350.40775,6.083454,-5.949343950016074,0.39975655
259.80972,-3.3788643,1000,45.301003550126076,56.862083,77,630.98425,1.053968034684658,0.6473943,-0.42690778,76,3.9120230054281455,-1.8261933,-6.070009,-0.17442276,6.5550636348780245,22.69829378361319,-3.911973,628.645,11.366549498867244,0.00062621746,-3.3917317,0.37836218,-3.548876685816315,3.9119043,4837.874783309875,0.81721336,1000,0.9398176,-3.9119723,0.8634689,77000,-10.0,3.5495229,1000.0,14.055781,0.0,1000.0,57.028065,355.92053,-3.911973,7.1525574e-07,3.0693154,22.69829378361319,0.0,1.2948409,261.56534,0.84265757,355.6797,5.8366547,22.69829378361319,0.39560628
